,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
2466,Krallizi,Hydro,Reservoir,PP,TR,128.0103764025398,,,0.0,0.0,0.0,1998.0,1998.0,2098.0,38.3484,40.022,{nan},"{'GEM': {'G603685'}, 'GHPT': {'G603685'}}"
2467,Kurtun,Hydro,Reservoir,PP,TR,113.18812229277204,,,0.0,0.0,0.0,2016.0,2016.0,2116.0,40.6826,39.125,{nan},"{'GEM': {'G603686'}, 'GHPT': {'G603686'}}"
2468,Menge,Hydro,Reservoir,PP,TR,119.92551052448465,,,0.0,0.0,0.0,2011.0,2011.0,2111.0,37.7044,35.7223,{nan},"{'GEM': {'G603688'}, 'GHPT': {'G603688'}}"
2469,Menzelet,Hydro,Reservoir,PP,TR,167.087228146473,,,0.0,0.0,0.0,1992.0,1992.0,2092.0,37.6741,36.8491,{nan},"{'GEM': {'G603689'}, 'GHPT': {'G603689'}}"
2470,Muratli Artvin,Hydro,Reservoir,PP,TR,154.9599293293903,,,0.0,0.0,0.0,2005.0,2005.0,2105.0,41.4674,41.7146,{nan},"{'GEM': {'G603690'}, 'GHPT': {'G603690'}}"
2471,Obruk,Hydro,Reservoir,PP,TR,284.3177833782726,,,0.0,0.0,0.0,2009.0,2009.0,2109.0,40.7702,34.7913,{nan},"{'GEM': {'G603691'}, 'GHPT': {'G603691'}}"
2472,Oymapinar,Hydro,Reservoir,PP,TR,727.6379290249631,,,0.0,0.0,0.0,1984.0,1984.0,2084.0,36.9086,31.5321,{nan},"{'GEM': {'G603692'}, 'GHPT': {'G603692'}}"
2473,Ozluce,Hydro,Reservoir,PP,TR,229.07119987822912,,,0.0,0.0,0.0,1999.0,1999.0,2099.0,39.1297,40.0878,{nan},"{'GEM': {'G603693'}, 'GHPT': {'G603693'}}"
2474,Pembelik,Hydro,Reservoir,PP,TR,175.17209402452815,,,0.0,0.0,0.0,2015.0,2015.0,2115.0,39.0835,39.8965,{nan},"{'GEM': {'G603695'}, 'GHPT': {'G603695'}}"
2475,Sanibey,Hydro,Reservoir,PP,TR,417.71807036618253,,,0.0,0.0,0.0,2007.0,2007.0,2107.0,37.4016,35.4437,{nan},"{'GEM': {'G603698'}, 'GHPT': {'G603698'}}"
2476,Sariguzel,Hydro,Reservoir,PP,TR,134.74776463425243,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,37.9336,36.9705,{nan},"{'GEM': {'G603700'}, 'GHPT': {'G603700'}}"
2477,Sariyar Polatkan,Hydro,Reservoir,PP,TR,215.59642341480387,,,0.0,0.0,0.0,1956.0,1956.0,2056.0,40.0401,31.4144,{nan},"{'GEM': {'G603699'}, 'GHPT': {'G603699'}}"
2478,Silvan,Hydro,Reservoir,PP,TR,215.59642341480387,,,0.0,0.0,0.0,2026.0,2026.0,2126.0,38.2934,41.0218,{nan},"{'GEM': {'G603701'}, 'GHPT': {'G603701'}}"
2479,Sir,Hydro,Reservoir,PP,TR,382.68365156127686,,,0.0,0.0,0.0,1991.0,1991.0,2091.0,37.5008,36.5959,{nan},"{'GEM': {'G603702'}, 'GHPT': {'G603702'}}"
2480,Tatar Elazig,Hydro,Reservoir,PP,TR,172.4771387318431,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,38.8625,39.8142,{nan},"{'GEM': {'G603703'}, 'GHPT': {'G603703'}}"
2481,Torul,Hydro,Reservoir,PP,TR,142.83263051230756,,,0.0,0.0,0.0,2016.0,2016.0,2116.0,40.6352,39.2311,{nan},"{'GEM': {'G603704'}, 'GHPT': {'G603704'}}"
2482,Uluabat,Hydro,Reservoir,PP,TR,134.74776463425243,,,0.0,0.0,0.0,2010.0,2010.0,2110.0,40.1533,28.7238,{nan},"{'GEM': {'G603705'}, 'GHPT': {'G603705'}}"
2483,Uzuncayir,Hydro,Reservoir,PP,TR,113.18812229277204,,,0.0,0.0,0.0,2009.0,2009.0,2109.0,38.9829,39.5309,{nan},"{'GEM': {'G603706'}, 'GHPT': {'G603706'}}"
2484,Yamula,Hydro,Reservoir,PP,TR,140.1376752196225,,,0.0,0.0,0.0,2005.0,2005.0,2105.0,38.9022,35.2708,{nan},"{'GEM': {'G603707'}, 'GHPT': {'G603707'}}"
2485,Kozbuku,Hydro,Reservoir,PP,TR,109.14568935374446,,,0.0,0.0,0.0,2015.0,2015.0,2115.0,40.7954,37.868,{nan},"{'GEM': {'G603684'}, 'GHPT': {'G603684'}}"
2486,Koroglu,Hydro,Reservoir,PP,TR,168.43470579281552,,,0.0,0.0,0.0,2018.0,2018.0,2118.0,41.1677,42.9573,{nan},"{'GEM': {'G603683'}, 'GHPT': {'G603683'}}"
2487,Koprubasi,Hydro,Reservoir,PP,TR,106.4507340610594,,,0.0,0.0,0.0,2012.0,2012.0,2112.0,40.9851,31.9098,{nan},"{'GEM': {'G603682'}, 'GHPT': {'G603682'}}"
2488,Karakuz,Hydro,Reservoir,PP,TR,102.40830112203184,,,0.0,0.0,0.0,2015.0,2015.0,2115.0,37.3627,35.124,{nan},"{'GEM': {'G603670'}, 'GHPT': {'G603670'}}"
2489,Gullubag,Hydro,Reservoir,PP,TR,129.35785404888233,,,0.0,0.0,0.0,2012.0,2012.0,2112.0,40.5218,41.0216,{nan},"{'GEM': {'G603661'}, 'GHPT': {'G603661'}}"
2490,Hacininoglu,Hydro,Reservoir,PP,TR,191.34182578063843,,,0.0,0.0,0.0,2011.0,2011.0,2111.0,37.8297,36.9708,{nan},"{'GEM': {'G603662'}, 'GHPT': {'G603662'}}"
2491,Hasan Ugurlu,Hydro,Reservoir,PP,TR,673.7388231712621,,,0.0,0.0,0.0,1979.0,1979.0,2079.0,40.9365,36.6462,{nan},"{'GEM': {'G603663'}, 'GHPT': {'G603663'}}"
2492,Hirfanli,Hydro,Reservoir,PP,TR,172.4771387318431,,,0.0,0.0,0.0,1960.0,1960.0,2060.0,39.2731,33.5184,{nan},"{'GEM': {'G603664'}, 'GHPT': {'G603664'}}"
2493,Ilisu,Hydro,Reservoir,PP,TR,1629.1004744281117,,,0.0,0.0,0.0,2020.0,2020.0,2120.0,37.5328,41.8434,{nan},"{'GEM': {'G603665'}, 'GHPT': {'G603665'}}"
2494,Kandil,Hydro,Reservoir,PP,TR,280.275350439245,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,37.9754,37.0225,{nan},"{'GEM': {'G603667'}, 'GHPT': {'G603667'}}"
2495,Karakaya,Hydro,Reservoir,PP,TR,2425.4597634165434,,,0.0,0.0,0.0,1987.0,1987.0,2087.0,38.2264,39.1353,{nan},"{'GEM': {'G603668'}, 'GHPT': {'G603668'}}"
2496,Karakurt,Hydro,Reservoir,PP,TR,134.74776463425243,,,0.0,0.0,0.0,2020.0,2020.0,2120.0,40.144,42.6967,{nan},"{'GEM': {'G603669'}, 'GHPT': {'G603669'}}"
2497,Kargi Limak,Hydro,Run-Of-River,PP,TR,134.74776463425243,,,0.0,0.0,0.0,2017.0,2017.0,2117.0,39.9677,31.7389,{nan},"{'GEM': {'G603671'}, 'GHPT': {'G603671'}}"
2498,Kopru,Hydro,Reservoir,PP,TR,210.20651282943376,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,37.6203,35.6116,{nan},"{'GEM': {'G603681'}, 'GHPT': {'G603681'}}"
2499,Kargi Statkraft,Hydro,Reservoir,PP,TR,137.44271992693746,,,0.0,0.0,0.0,2015.0,2015.0,2115.0,41.1064,34.659,{nan},"{'GEM': {'G603672'}, 'GHPT': {'G603672'}}"
2500,Karkamis,Hydro,Reservoir,PP,TR,254.67327515873708,,,0.0,0.0,0.0,1999.0,1999.0,2099.0,36.8697,38.0307,{nan},"{'GEM': {'G603673'}, 'GHPT': {'G603673'}}"
2501,Kavsak Bendi,Hydro,Reservoir,PP,TR,257.3682304514221,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,37.5628,35.5282,{nan},"{'GEM': {'G603674'}, 'GHPT': {'G603674'}}"
2502,Keban,Hydro,Reservoir,PP,TR,1792.1452696355573,,,0.0,0.0,0.0,1974.0,1974.0,2074.0,38.8055,38.7591,{nan},"{'GEM': {'G603676'}, 'GHPT': {'G603676'}}"
2503,Kesikkopru,Hydro,Run-Of-River,PP,TR,102.40830112203184,,,0.0,0.0,0.0,1967.0,1967.0,2067.0,39.3968,33.4204,{nan},"{'GEM': {'G603677'}, 'GHPT': {'G603677'}}"
2504,Kigi,Hydro,Reservoir,PP,TR,185.95191519526833,,,0.0,0.0,0.0,2017.0,2017.0,2117.0,39.3683,40.3519,{nan},"{'GEM': {'G603678'}, 'GHPT': {'G603678'}}"
2505,Kilickaya,Hydro,Reservoir,PP,TR,161.6973175611029,,,0.0,0.0,0.0,1990.0,1990.0,2090.0,40.242,38.1859,{nan},"{'GEM': {'G603679'}, 'GHPT': {'G603679'}}"
2506,Kokluce,Hydro,Reservoir,PP,TR,121.27298817082718,,,0.0,0.0,0.0,1988.0,1988.0,2088.0,40.4942,36.9269,{nan},"{'GEM': {'G603680'}, 'GHPT': {'G603680'}}"
2507,Lapche Khola,Hydro,Run-Of-River,PP,NP,50.430418101328094,,,0.0,0.0,0.0,2022.0,2022.0,2122.0,27.6528,85.3933,{nan},"{'GEM': {'G602683'}, 'GHPT': {'G602683'}}"
2508,Landruk Modi,Hydro,Run-Of-River,PP,NP,27.10634972946385,,,0.0,0.0,0.0,2022.0,2022.0,2122.0,28.3781,83.8317,{nan},"{'GEM': {'G602681'}, 'GHPT': {'G602681'}}"
2509,Kaligandaki,Hydro,Run-Of-River,PP,NP,45.38737629119528,,,0.0,0.0,0.0,2002.0,2002.0,2102.0,27.931,83.6152,{nan},"{'GEM': {'G602659'}, 'GHPT': {'G602659'}}"
2510,Arimine Daiichi,Hydro,Reservoir,PP,JP,717.824203331087,,,0.0,0.0,0.0,1981.0,1981.0,2081.0,36.5444,137.4516,{nan},"{'GEM': {'G602269'}, 'GHPT': {'G602269'}}"
2511,Azumi,Hydro,Pumped Storage,PP,JP,924.6968460565507,,,0.0,0.0,0.0,1969.0,1969.0,2069.0,36.1332,137.7197,"{nan, nan}","{'GEM': {'G602272', 'G602271'}, 'GHPT': {'G602272', 'G602271'}}"
2512,Daini Numazawa,Hydro,Pumped Storage,PP,JP,821.9527520502672,,,0.0,0.0,0.0,1981.0,1981.0,2081.0,37.4519,139.6062,"{nan, nan}","{'GEM': {'G602273', 'G602309'}, 'GHPT': {'G602273', 'G602309'}}"
2513,Hatanagi Daiichi,Hydro,Pumped Storage,PP,JP,76.83471377861194,,,0.0,0.0,0.0,1962.0,1962.0,2062.0,35.3211,138.184,{nan},"{'GEM': {'G602274'}, 'GHPT': {'G602274'}}"
2514,Hatanagi Daini,Hydro,Reservoir,PP,JP,230.2454991816694,,,0.0,0.0,0.0,1961.0,1961.0,2061.0,35.2676,138.2273,{nan},"{'GEM': {'G602275'}, 'GHPT': {'G602275'}}"
2515,Hiraoka,Hydro,Reservoir,PP,JP,273.5858284393954,,,0.0,0.0,0.0,1952.0,1952.0,2052.0,35.283,137.8465,{nan},"{'GEM': {'G602276'}, 'GHPT': {'G602276'}}"
2516,Hitotsuse,Hydro,Reservoir,PP,JP,487.57870414941755,,,0.0,0.0,0.0,1963.0,1963.0,2063.0,32.207,131.3028,{nan},"{'GEM': {'G602277'}, 'GHPT': {'G602277'}}"
2517,Hondoji,Hydro,Reservoir,PP,JP,203.15779339559066,,,0.0,0.0,0.0,1990.0,1990.0,2090.0,38.4503,140.0442,{nan},"{'GEM': {'G602278'}, 'GHPT': {'G602278'}}"
2518,Hongawa,Hydro,Pumped Storage,PP,JP,549.4575462075156,,,0.0,0.0,0.0,1982.0,1982.0,2082.0,33.7663,133.3455,{nan},"{'GEM': {'G602279'}, 'GHPT': {'G602279'}}"
2519,Honna,Hydro,Reservoir,PP,JP,211.28410513141426,,,0.0,0.0,0.0,1954.0,1954.0,2054.0,37.4417,139.494,{nan},"{'GEM': {'G602280'}, 'GHPT': {'G602280'}}"
2520,Ikehara,Hydro,Pumped Storage,PP,JP,312.69941654086256,,,0.0,0.0,0.0,1964.0,1964.0,2064.0,34.0476,135.9735,{nan},"{'GEM': {'G602281'}, 'GHPT': {'G602281'}}"
2521,Imaichi,Hydro,Pumped Storage,PP,JP,938.0982496225877,,,0.0,0.0,0.0,1988.0,1988.0,2088.0,36.8336,139.6696,{nan},"{'GEM': {'G602282'}, 'GHPT': {'G602282'}}"
2522,Jinzugawa Daiichi,Hydro,Reservoir,PP,JP,222.11918744584577,,,0.0,0.0,0.0,1954.0,1954.0,2054.0,36.5068,137.234,{nan},"{'GEM': {'G602283'}, 'GHPT': {'G602283'}}"
2523,Kamishiiba,Hydro,Reservoir,PP,JP,251.9156638105324,,,0.0,0.0,0.0,1955.0,1955.0,2055.0,32.4749,131.174,{nan},"{'GEM': {'G602284'}, 'GHPT': {'G602284'}}"
2524,Kannagawa,Hydro,Pumped Storage,PP,JP,839.8212901383165,,,0.0,0.0,0.0,2005.0,2005.0,2105.0,36.0881,138.7254,{nan},"{'GEM': {'G602286'}, 'GHPT': {'G602286'}}"
2525,Kazunogawa,Hydro,Pumped Storage,PP,JP,1072.1122852829574,,,0.0,0.0,0.0,1999.0,1999.0,2099.0,35.7189,138.9324,{nan},"{'GEM': {'G602287'}, 'GHPT': {'G602287'}}"
2526,Kinugawa,Hydro,Reservoir,PP,JP,344.01386348320017,,,0.0,0.0,0.0,1963.0,1963.0,2063.0,36.8512,139.6869,{nan},"{'GEM': {'G602289'}, 'GHPT': {'G602289'}}"
2527,Kisenyama,Hydro,Reservoir,PP,JP,1262.28708963127,,,0.0,0.0,0.0,1970.0,1970.0,2070.0,34.896,135.8592,{nan},"{'GEM': {'G602290'}, 'GHPT': {'G602290'}}"
2528,Kiso,Hydro,Reservoir,PP,JP,314.21738711851356,,,0.0,0.0,0.0,1968.0,1968.0,2068.0,35.8198,137.6783,{nan},"{'GEM': {'G602291'}, 'GHPT': {'G602291'}}"
2529,Komaki,Hydro,Reservoir,PP,JP,232.95426976027727,,,0.0,0.0,0.0,1930.0,1930.0,2030.0,36.564,136.997,{nan},"{'GEM': {'G602292'}, 'GHPT': {'G602292'}}"
2530,Arimine Daini,Hydro,Run-Of-River,PP,JP,325.05246943294503,,,0.0,0.0,0.0,1981.0,1981.0,2081.0,36.5748,139.2394,{nan},"{'GEM': {'G602270'}, 'GHPT': {'G602270'}}"
2531,Amagase,Hydro,Reservoir,PP,JP,249.20689323192454,,,0.0,0.0,0.0,1964.0,1964.0,2064.0,34.8812,135.8262,{nan},"{'GEM': {'G602268'}, 'GHPT': {'G602268'}}"
2532,Isuwa Khola,Hydro,Run-Of-River,PP,NP,30.573440973930158,,,0.0,0.0,0.0,2022.0,2022.0,2122.0,27.5921,87.2157,{nan},"{'GEM': {'G602648'}, 'GHPT': {'G602648'}}"
2533,Akimoto,Hydro,Reservoir,PP,JP,292.54722248965055,,,0.0,0.0,0.0,1940.0,1940.0,2040.0,37.6605,140.199,{nan},"{'GEM': {'G602267'}, 'GHPT': {'G602267'}}"
2534,Khersan,Hydro,Reservoir,PP,IR,394.15797844142077,,,0.0,0.0,0.0,2001.7222222222224,2001.7222222222224,2101.722222222222,31.3866,50.8376,{nan},"{'GEM': {'G604509'}, 'GHPT': {'G604509'}}"
2535,Maroun Dam,Hydro,Reservoir,PP,IR,147.8092419155328,,,0.0,0.0,0.0,2004.0,2004.0,2104.0,30.7145,50.3558,{nan},"{'GEM': {'G602194'}, 'GHPT': {'G602194'}}"
2536,Masjed Soleyman,Hydro,Reservoir,PP,IR,1970.7898922071038,,,0.0,0.0,0.0,2002.0,2002.0,2102.0,32.0274,49.4012,"{nan, nan}","{'GEM': {'G602196', 'G602195'}, 'GHPT': {'G602196', 'G602195'}}"
2537,Mollasadra,Hydro,Reservoir,PP,IR,98.53949461035519,,,0.0,0.0,0.0,2007.0,2007.0,2107.0,30.6425,52.082,{nan},"{'GEM': {'G602197'}, 'GHPT': {'G602197'}}"
2538,Rudbar Lorestan,Hydro,Reservoir,PP,IR,443.42772574659836,,,0.0,0.0,0.0,2016.0,2016.0,2116.0,32.9039,49.6842,{nan},"{'GEM': {'G602198'}, 'GHPT': {'G602198'}}"
2539,Sardasht,Hydro,Reservoir,PP,IR,147.8092419155328,,,0.0,0.0,0.0,2019.0,2019.0,2119.0,36.0811,45.566,{nan},"{'GEM': {'G602199'}, 'GHPT': {'G602199'}}"
2540,Sefid Rud,Hydro,Reservoir,PP,IR,85.72936031100902,,,0.0,0.0,0.0,1962.0,1962.0,2062.0,36.7599,49.3875,{nan},"{'GEM': {'G602200'}, 'GHPT': {'G602200'}}"
2541,Seymareh,Hydro,Reservoir,PP,IR,472.9895741297049,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,33.2916,47.1986,{nan},"{'GEM': {'G604796'}, 'GHPT': {'G604796'}}"
2542,Shahid Abbaspuor,Hydro,Reservoir,PP,IR,1970.7898922071038,,,0.0,0.0,0.0,1977.0,1977.0,2077.0,32.0517,49.6072,"{nan, nan}","{'GEM': {'G602203', 'G602202'}, 'GHPT': {'G602203', 'G602202'}}"
2543,Siahbishe,Hydro,Pumped Storage,PP,IR,688.7417218543046,,,0.0,0.0,0.0,2013.0,2013.0,2113.0,36.2184,51.3076,{nan},"{'GEM': {'G602204'}, 'GHPT': {'G602204'}}"
2544,Upper Gotvand,Hydro,Reservoir,PP,IR,985.3949461035519,,,0.0,0.0,0.0,2012.0,2012.0,2112.0,32.2674,48.9365,{nan},"{'GEM': {'G602205'}, 'GHPT': {'G602205'}}"
2545,Blanda,Hydro,Reservoir,PP,IS,168.70364361702127,,,0.0,0.0,0.0,1991.0,1991.0,2091.0,65.4161,-19.8199,{nan},"{'GEM': {'G601815'}, 'GHPT': {'G601815'}}"
2546,Budarhals,Hydro,Reservoir,PP,IS,106.8456409574468,,,0.0,0.0,0.0,2014.0,2014.0,2114.0,64.2353,-19.3686,{nan},"{'GEM': {'G601816'}, 'GHPT': {'G601816'}}"
2547,Burfell,Hydro,Reservoir,PP,IS,416.13565425531914,,,0.0,0.0,0.0,1969.0,1969.0,2069.0,64.10175000000001,-19.82365,"{nan, nan}","{'GEM': {'G601818', 'G601817'}, 'GHPT': {'G601818', 'G601817'}}"
2548,Fljotsdals,Hydro,Reservoir,PP,IS,776.0367606382979,,,0.0,0.0,0.0,2007.0,2007.0,2107.0,64.9473,-15.7929,{nan},"{'GEM': {'G601819'}, 'GHPT': {'G601819'}}"
2549,Hrauneyjafoss,Hydro,Reservoir,PP,IS,236.1851010638298,,,0.0,0.0,0.0,1981.0,1981.0,2081.0,64.2008,-19.2406,{nan},"{'GEM': {'G601820'}, 'GHPT': {'G601820'}}"
2550,Sigalda,Hydro,Reservoir,PP,IS,168.70364361702127,,,0.0,0.0,0.0,1978.0,1978.0,2078.0,64.1732,-19.1269,{nan},"{'GEM': {'G601822'}, 'GHPT': {'G601822'}}"
2551,Sultartangi,Hydro,Reservoir,PP,IS,140.58636968085105,,,0.0,0.0,0.0,1999.0,1999.0,2099.0,64.1673,-19.6206,{nan},"{'GEM': {'G601823'}, 'GHPT': {'G601823'}}"
2552,Vatnsfell,Hydro,Reservoir,PP,IS,101.22218617021277,,,0.0,0.0,0.0,2001.0,2001.0,2101.0,64.1965,-19.0325,{nan},"{'GEM': {'G601824'}, 'GHPT': {'G601824'}}"
2553,Kurobegawa Daisan,Hydro,Reservoir,PP,JP,503.8313276210648,,,0.0,0.0,0.0,1940.0,1940.0,2040.0,36.69435,137.66005,"{nan, nan}","{'GEM': {'G602334', 'G602293'}, 'GHPT': {'G602334', 'G602293'}}"
2554,Kurobegawa Daishi,Hydro,Reservoir,PP,JP,907.4381438336383,,,0.0,0.0,0.0,1961.0,1961.0,2061.0,36.6441,137.6902,{nan},"{'GEM': {'G602294'}, 'GHPT': {'G602294'}}"
2555,Kyogoku,Hydro,Pumped Storage,PP,JP,536.0561426414787,,,0.0,0.0,0.0,2014.0,2014.0,2114.0,42.9581,140.9493,"{nan, nan}","{'GEM': {'G602295', 'G602296'}, 'GHPT': {'G602295', 'G602296'}}"
2556,Maruyama,Hydro,Reservoir,PP,JP,338.59632232598443,,,0.0,0.0,0.0,1954.0,1954.0,2054.0,35.4701,137.1608,{nan},"{'GEM': {'G602297'}, 'GHPT': {'G602297'}}"
2557,Otori,Hydro,Reservoir,PP,JP,492.9962453066333,,,0.0,0.0,0.0,1963.0,1963.0,2063.0,37.2163,139.2136,{nan},"{'GEM': {'G602323'}, 'GHPT': {'G602323'}}"
2558,Otozawa,Hydro,Reservoir,PP,JP,335.88755174737656,,,0.0,0.0,0.0,1985.0,1985.0,2085.0,36.8449,137.5673,{nan},"{'GEM': {'G602324'}, 'GHPT': {'G602324'}}"
2559,Saku,Hydro,Reservoir,PP,JP,211.28410513141426,,,0.0,0.0,0.0,1928.0,1928.0,2028.0,36.522,139.0335,{nan},"{'GEM': {'G602325'}, 'GHPT': {'G602325'}}"
2560,Sakuma,Hydro,Reservoir,PP,JP,948.0697025127564,,,0.0,0.0,0.0,1956.0,1956.0,2056.0,35.0916,137.8071,{nan},"{'GEM': {'G602326'}, 'GHPT': {'G602326'}}"
2561,Sendaigawa Daiichi,Hydro,Reservoir,PP,JP,325.05246943294503,,,0.0,0.0,0.0,1965.0,1965.0,2065.0,31.9875,130.495,{nan},"{'GEM': {'G602327'}, 'GHPT': {'G602327'}}"
2562,Senju,Hydro,Reservoir,PP,JP,325.05246943294503,,,0.0,0.0,0.0,1939.0,1939.0,2039.0,36.9463,137.561,{nan},"{'GEM': {'G602328'}, 'GHPT': {'G602328'}}"
2563,Shimogo,Hydro,Pumped Storage,PP,JP,893.4269044024644,,,0.0,0.0,0.0,1988.0,1988.0,2088.0,37.3451,139.9083,{nan},"{'GEM': {'G602329'}, 'GHPT': {'G602329'}}"
2564,Shimokotori,Hydro,Reservoir,PP,JP,384.6454221623183,,,0.0,0.0,0.0,1973.0,1973.0,2073.0,36.249,137.0277,{nan},"{'GEM': {'G602330'}, 'GHPT': {'G602330'}}"
2565,Shin Narihagawa,Hydro,Pumped Storage,PP,JP,270.7083520339467,,,0.0,0.0,0.0,1968.0,1968.0,2068.0,34.8228,133.4019,{nan},"{'GEM': {'G602331'}, 'GHPT': {'G602331'}}"
2566,Shinanogawa,Hydro,Reservoir,PP,JP,479.45239241359394,,,0.0,0.0,0.0,1939.0,1939.0,2039.0,36.9463,137.561,{nan},"{'GEM': {'G602333'}, 'GHPT': {'G602333'}}"
2567,Shintakasegawa,Hydro,Pumped Storage,PP,JP,1143.5864376351544,,,0.0,0.0,0.0,1979.0,1979.0,2079.0,36.4833,137.7212,{nan},"{'GEM': {'G602335'}, 'GHPT': {'G602335'}}"
2568,Shintoyone,Hydro,Pumped Storage,PP,JP,1005.1052674527725,,,0.0,0.0,0.0,1973.0,1973.0,2073.0,35.1319,137.7905,{nan},"{'GEM': {'G602336'}, 'GHPT': {'G602336'}}"
2569,Shiobara,Hydro,Pumped Storage,PP,JP,804.084213962218,,,0.0,0.0,0.0,1994.0,1994.0,2094.0,36.9954,139.8683,{nan},"{'GEM': {'G602337'}, 'GHPT': {'G602337'}}"
2570,Shiroyama,Hydro,Pumped Storage,PP,JP,223.3567261006161,,,0.0,0.0,0.0,1965.0,1965.0,2065.0,35.9575,139.8671,{nan},"{'GEM': {'G602338'}, 'GHPT': {'G602338'}}"
2571,Tagokura,Hydro,Reservoir,PP,JP,1083.5082314431502,,,0.0,0.0,0.0,1959.0,1959.0,2059.0,37.3118,139.2882,{nan},"{'GEM': {'G602339'}, 'GHPT': {'G602339'}}"
2572,Takami,Hydro,Pumped Storage,PP,JP,178.6853808804929,,,0.0,0.0,0.0,1983.0,1983.0,2083.0,42.4563,142.6364,{nan},"{'GEM': {'G602340'}, 'GHPT': {'G602340'}}"
2573,Takane Daiichi,Hydro,Pumped Storage,PP,JP,303.7651474968379,,,0.0,0.0,0.0,1969.0,1969.0,2069.0,36.0353,137.4921,{nan},"{'GEM': {'G602341'}, 'GHPT': {'G602341'}}"
2574,Taki,Hydro,Reservoir,PP,JP,249.20689323192454,,,0.0,0.0,0.0,1961.0,1961.0,2061.0,37.3875,139.3856,{nan},"{'GEM': {'G602342'}, 'GHPT': {'G602342'}}"
2575,Tamahara,Hydro,Pumped Storage,PP,JP,1072.1122852829574,,,0.0,0.0,0.0,1982.0,1982.0,2082.0,36.8009,139.0468,{nan},"{'GEM': {'G602343'}, 'GHPT': {'G602343'}}"
2576,Omarugawa,Hydro,Pumped Storage,PP,JP,1072.1122852829574,,,0.0,0.0,0.0,2007.0,2007.0,2107.0,32.242,131.3913,{nan},"{'GEM': {'G602322'}, 'GHPT': {'G602322'}}"
2577,Okuyoshino,Hydro,Reservoir,PP,JP,3266.7773178010975,,,0.0,0.0,0.0,1978.0,1978.0,2078.0,34.1137,135.824,{nan},"{'GEM': {'G602321'}, 'GHPT': {'G602321'}}"
2578,Okutataragi,Hydro,Pumped Storage,PP,JP,1726.1007793055612,,,0.0,0.0,0.0,1974.0,1974.0,2074.0,35.2373,134.834,{nan},"{'GEM': {'G602320'}, 'GHPT': {'G602320'}}"
2579,Nanairo,Hydro,Reservoir,PP,JP,222.11918744584577,,,0.0,0.0,0.0,1965.0,1965.0,2065.0,33.9604,136.0026,{nan},"{'GEM': {'G602306'}, 'GHPT': {'G602306'}}"
2580,Matanogawa,Hydro,Pumped Storage,PP,JP,1072.1122852829574,,,0.0,0.0,0.0,1986.0,1986.0,2086.0,36.5748,139.2394,{nan},"{'GEM': {'G602298'}, 'GHPT': {'G602298'}}"
2581,Mazegawa Daiichi,Hydro,Reservoir,PP,JP,780.1259266390681,,,0.0,0.0,0.0,1976.0,1976.0,2076.0,35.7585,137.1568,{nan},"{'GEM': {'G602299'}, 'GHPT': {'G602299'}}"
2582,Miboro,Hydro,Reservoir,PP,JP,582.3856744006932,,,0.0,0.0,0.0,1961.0,1961.0,2061.0,36.1386,136.9105,{nan},"{'GEM': {'G602300'}, 'GHPT': {'G602300'}}"
2583,Midono,Hydro,Pumped Storage,PP,JP,218.88959157860378,,,0.0,0.0,0.0,1969.0,1969.0,2069.0,36.1559,137.7525,{nan},"{'GEM': {'G602301'}, 'GHPT': {'G602301'}}"
2584,Miyashita,Hydro,Reservoir,PP,JP,254.62443438914028,,,0.0,0.0,0.0,1946.0,1946.0,2046.0,37.4663,139.6339,{nan},"{'GEM': {'G602302'}, 'GHPT': {'G602302'}}"
2585,Nabara,Hydro,Pumped Storage,PP,JP,553.924680729528,,,0.0,0.0,0.0,1976.0,1976.0,2076.0,34.5633,132.5179,{nan},"{'GEM': {'G602303'}, 'GHPT': {'G602303'}}"
2586,Nagano,Hydro,Pumped Storage,PP,JP,196.55391896854218,,,0.0,0.0,0.0,1986.0,1986.0,2086.0,36.5748,139.2394,{nan},"{'GEM': {'G602304'}, 'GHPT': {'G602304'}}"
2587,Nakatsugawa Daiichi,Hydro,Reservoir,PP,JP,341.3050929045923,,,0.0,0.0,0.0,1924.0,1924.0,2024.0,36.9463,138.6616,{nan},"{'GEM': {'G602305'}, 'GHPT': {'G602305'}}"
2588,Niikappu,Hydro,Pumped Storage,PP,JP,178.6853808804929,,,0.0,0.0,0.0,1974.0,1974.0,2074.0,42.6058,142.5552,{nan},"{'GEM': {'G602307'}, 'GHPT': {'G602307'}}"
2589,Okutadami,Hydro,Reservoir,PP,JP,1516.91152402041,,,0.0,0.0,0.0,1960.0,1960.0,2060.0,37.1544,139.2501,{nan},"{'GEM': {'G602319'}, 'GHPT': {'G602319'}}"
